age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
33.00,2,2.00,2.00,2.00,1.00,2.00,1.00,4.00,5.00,382.00,2.00,999.00,0.00,1.00,2.00
49.00,1,1.00,3.00,3.00,1.00,2.00,2.00,5.00,4.00,282.00,1.00,999.00,0.00,1.00,2.00
38.00,2,1.00,4.00,2.00,1.00,2.00,1.00,5.00,5.00,6.00,5.00,999.00,1.00,2.00,2.00
34.00,10,1.00,5.00,2.00,1.00,2.00,1.00,8.00,4.00,286.00,9.00,999.00,0.00,1.00,2.00
38.00,1,1.00,1.00,3.00,1.00,2.00,1.00,5.00,2.00,276.00,1.00,999.00,1.00,2.00,2.00
56.00,7,1.00,1.00,2.00,3.00,3.00,1.00,8.00,4.00,141.00,1.00,999.00,0.00,1.00,2.00
30.00,11,1.00,4.00,2.00,2.00,2.00,1.00,5.00,1.00,417.00,1.00,3.00,1.00,3.00,1.00
24.00,9,2.00,5.00,2.00,1.00,2.00,1.00,4.00,4.00,413.00,1.00,999.00,0.00,1.00,1.00
36.00,10,1.00,6.00,2.00,1.00,2.00,2.00,5.00,2.00,322.00,2.00,999.00,0.00,1.00,2.00
40.00,10,1.00,1.00,2.00,2.00,2.00,1.00,11.00,3.00,59.00,1.00,999.00,0.00,1.00,2.00
29.00,8,1.00,2.00,2.00,2.00,1.00,1.00,6.00,5.00,89.00,2.00,999.00,0.00,1.00,2.00
29.00,1,1.00,1.00,2.00,1.00,2.00,1.00,7.00,1.00,166.00,1.00,999.00,0.00,1.00,2.00
46.00,2,1.00,4.00,3.00,1.00,2.00,1.00,4.00,1.00,9.00,1.00,999.00,0.00,1.00,2.00
51.00,2,1.00,4.00,2.00,2.00,1.00,2.00,6.00,4.00,222.00,1.00,999.00,0.00,1.00,2.00
27.00,8,2.00,4.00,2.00,1.00,2.00,1.00,7.00,1.00,306.00,2.00,999.00,0.00,1.00,2.00
58.00,5,1.00,2.00,2.00,1.00,2.00,1.00,5.00,1.00,504.00,1.00,999.00,0.00,1.00,2.00
29.00,10,2.00,2.00,2.00,1.00,2.00,1.00,6.00,3.00,101.00,1.00,999.00,0.00,1.00,2.00
43.00,1,3.00,3.00,3.00,2.00,2.00,2.00,5.00,4.00,154.00,2.00,999.00,0.00,1.00,2.00
34.00,10,3.00,5.00,2.00,1.00,2.00,1.00,8.00,2.00,104.00,3.00,999.00,0.00,1.00,2.00
27.00,10,2.00,1.00,3.00,2.00,2.00,1.00,7.00,5.00,171.00,7.00,999.00,0.00,1.00,2.00
53.00,5,1.00,2.00,2.00,1.00,2.00,1.00,11.00,4.00,186.00,1.00,999.00,0.00,1.00,2.00
44.00,2,2.00,5.00,2.00,1.00,2.00,2.00,11.00,4.00,25.00,8.00,999.00,0.00,1.00,2.00
30.00,1,1.00,7.00,2.00,1.00,1.00,1.00,11.00,4.00,74.00,1.00,999.00,0.00,1.00,2.00
32.00,2,2.00,2.00,2.00,1.00,2.00,1.00,8.00,4.00,206.00,1.00,999.00,0.00,1.00,2.00
30.00,10,2.00,4.00,2.00,2.00,2.00,1.00,8.00,1.00,638.00,4.00,999.00,0.00,1.00,1.00
46.00,2,3.00,2.00,3.00,1.00,2.00,1.00,7.00,4.00,51.00,1.00,999.00,0.00,1.00,2.00
39.00,8,3.00,4.00,2.00,2.00,2.00,1.00,5.00,4.00,186.00,1.00,999.00,0.00,1.00,2.00
28.00,10,3.00,5.00,3.00,1.00,2.00,2.00,5.00,4.00,174.00,1.00,999.00,0.00,1.00,2.00
34.00,2,4.00,2.00,2.00,1.00,2.00,1.00,7.00,4.00,243.00,1.00,999.00,0.00,1.00,2.00
50.00,1,1.00,3.00,2.00,2.00,2.00,1.00,7.00,1.00,1130.00,3.00,999.00,0.00,1.00,1.00
59.00,10,1.00,6.00,2.00,1.00,2.00,2.00,5.00,1.00,386.00,1.00,999.00,0.00,1.00,2.00
27.00,8,2.00,4.00,2.00,1.00,2.00,1.00,5.00,4.00,193.00,1.00,999.00,0.00,1.00,2.00
32.00,10,2.00,5.00,2.00,2.00,2.00,1.00,7.00,2.00,52.00,5.00,999.00,0.00,1.00,2.00
29.00,2,2.00,2.00,2.00,2.00,2.00,2.00,5.00,4.00,141.00,2.00,999.00,0.00,1.00,2.00
42.00,8,2.00,4.00,2.00,1.00,2.00,1.00,5.00,1.00,7.00,5.00,999.00,2.00,2.00,2.00
25.00,1,2.00,4.00,3.00,1.00,2.00,2.00,5.00,1.00,300.00,3.00,999.00,2.00,2.00,2.00
52.00,4,1.00,3.00,3.00,1.00,1.00,1.00,8.00,1.00,85.00,2.00,999.00,0.00,1.00,2.00
47.00,10,3.00,4.00,2.00,1.00,2.00,1.00,11.00,1.00,182.00,1.00,999.00,1.00,2.00,1.00
43.00,1,1.00,1.00,2.00,1.00,1.00,1.00,7.00,2.00,393.00,2.00,999.00,0.00,1.00,2.00
36.00,10,1.00,5.00,2.00,1.00,2.00,2.00,5.00,1.00,232.00,3.00,999.00,0.00,1.00,2.00
35.00,10,2.00,4.00,2.00,1.00,2.00,2.00,6.00,1.00,92.00,2.00,999.00,0.00,1.00,2.00
56.00,5,1.00,2.00,2.00,2.00,1.00,2.00,7.00,3.00,154.00,1.00,999.00,0.00,1.00,2.00
55.00,11,1.00,2.00,2.00,1.00,2.00,1.00,11.00,4.00,303.00,2.00,999.00,0.00,1.00,2.00
55.00,8,2.00,4.00,2.00,2.00,1.00,1.00,5.00,3.00,107.00,2.00,999.00,0.00,1.00,2.00
45.00,2,1.00,2.00,2.00,1.00,2.00,1.00,8.00,1.00,226.00,1.00,999.00,0.00,1.00,2.00
30.00,10,1.00,2.00,3.00,2.00,2.00,2.00,5.00,2.00,191.00,1.00,999.00,0.00,1.00,2.00
30.00,1,3.00,1.00,2.00,1.00,2.00,1.00,7.00,2.00,168.00,2.00,999.00,0.00,1.00,2.00
58.00,2,1.00,4.00,2.00,1.00,2.00,1.00,11.00,5.00,441.00,1.00,999.00,0.00,1.00,2.00
50.00,3,1.00,3.00,2.00,1.00,2.00,1.00,11.00,2.00,286.00,1.00,999.00,0.00,1.00,2.00
26.00,1,2.00,1.00,3.00,1.00,2.00,1.00,7.00,5.00,151.00,2.00,999.00,0.00,1.00,2.00
33.00,2,2.00,2.00,2.00,2.00,2.00,1.00,7.00,1.00,546.00,2.00,999.00,0.00,1.00,2.00
34.00,1,1.00,7.00,2.00,2.00,2.00,2.00,5.00,4.00,248.00,3.00,999.00,0.00,1.00,2.00
34.00,2,1.00,4.00,2.00,1.00,2.00,2.00,7.00,4.00,6.00,1.00,999.00,1.00,2.00,2.00
29.00,10,2.00,2.00,2.00,2.00,2.00,1.00,4.00,1.00,354.00,1.00,999.00,0.00,1.00,2.00
37.00,4,2.00,2.00,2.00,2.00,2.00,1.00,5.00,5.00,288.00,2.00,999.00,0.00,1.00,1.00
24.00,8,2.00,5.00,2.00,1.00,2.00,1.00,7.00,3.00,55.00,1.00,999.00,0.00,1.00,2.00
81.00,6,1.00,7.00,2.00,2.00,2.00,1.00,8.00,4.00,189.00,2.00,4.00,1.00,3.00,2.00
35.00,1,1.00,1.00,2.00,2.00,2.00,2.00,5.00,4.00,343.00,2.00,999.00,0.00,1.00,2.00
24.00,1,2.00,1.00,2.00,2.00,2.00,1.00,5.00,1.00,297.00,1.00,999.00,0.00,1.00,2.00
33.00,1,1.00,7.00,2.00,1.00,2.00,1.00,7.00,2.00,376.00,1.00,999.00,0.00,1.00,2.00
32.00,8,1.00,4.00,2.00,1.00,1.00,1.00,4.00,1.00,6.00,6.00,999.00,1.00,2.00,2.00
41.00,7,1.00,3.00,2.00,2.00,2.00,2.00,6.00,1.00,174.00,1.00,999.00,0.00,1.00,2.00
37.00,10,3.00,5.00,2.00,2.00,2.00,1.00,8.00,2.00,80.00,1.00,999.00,0.00,1.00,2.00
44.00,1,1.00,5.00,3.00,2.00,2.00,1.00,7.00,2.00,181.00,11.00,999.00,0.00,1.00,2.00
57.00,6,1.00,4.00,2.00,2.00,2.00,1.00,8.00,3.00,115.00,3.00,999.00,0.00,1.00,2.00
31.00,3,4.00,2.00,2.00,2.00,2.00,1.00,10.00,4.00,164.00,1.00,999.00,0.00,1.00,1.00
56.00,6,1.00,3.00,2.00,2.00,2.00,1.00,11.00,2.00,79.00,1.00,999.00,0.00,1.00,2.00
31.00,2,2.00,2.00,2.00,1.00,1.00,1.00,8.00,4.00,95.00,7.00,999.00,0.00,1.00,2.00
43.00,11,1.00,1.00,2.00,2.00,2.00,1.00,9.00,5.00,270.00,2.00,9.00,1.00,3.00,1.00
55.00,6,1.00,2.00,3.00,2.00,2.00,2.00,5.00,4.00,207.00,1.00,999.00,0.00,1.00,2.00
34.00,10,1.00,2.00,2.00,1.00,2.00,1.00,5.00,4.00,69.00,1.00,999.00,0.00,1.00,2.00
33.00,1,2.00,4.00,2.00,1.00,2.00,2.00,5.00,3.00,202.00,2.00,999.00,0.00,1.00,2.00
41.00,5,1.00,6.00,2.00,2.00,2.00,2.00,5.00,2.00,172.00,1.00,999.00,0.00,1.00,2.00
50.00,5,1.00,2.00,2.00,2.00,2.00,1.00,11.00,4.00,146.00,1.00,999.00,1.00,2.00,2.00
31.00,1,1.00,7.00,3.00,2.00,2.00,2.00,6.00,3.00,91.00,4.00,999.00,0.00,1.00,2.00
47.00,5,1.00,3.00,3.00,2.00,2.00,2.00,5.00,5.00,463.00,2.00,999.00,0.00,1.00,2.00
49.00,3,1.00,4.00,2.00,2.00,2.00,1.00,5.00,2.00,141.00,1.00,999.00,0.00,1.00,2.00
59.00,7,1.00,5.00,2.00,1.00,2.00,1.00,4.00,1.00,274.00,5.00,999.00,0.00,1.00,2.00
47.00,2,1.00,2.00,2.00,2.00,2.00,2.00,5.00,1.00,408.00,2.00,999.00,0.00,1.00,2.00
46.00,2,1.00,2.00,2.00,1.00,2.00,2.00,5.00,1.00,243.00,4.00,999.00,0.00,1.00,2.00
26.00,5,2.00,2.00,2.00,2.00,2.00,1.00,5.00,4.00,715.00,1.00,999.00,0.00,1.00,1.00
41.00,7,1.00,2.00,2.00,2.00,2.00,2.00,5.00,2.00,402.00,1.00,999.00,0.00,1.00,2.00
40.00,10,1.00,5.00,3.00,1.00,2.00,1.00,8.00,1.00,198.00,3.00,999.00,0.00,1.00,2.00
47.00,8,1.00,4.00,2.00,2.00,2.00,1.00,5.00,4.00,176.00,1.00,999.00,0.00,1.00,2.00
27.00,2,2.00,2.00,2.00,2.00,2.00,1.00,7.00,1.00,130.00,1.00,999.00,0.00,1.00,2.00
30.00,10,1.00,5.00,2.00,2.00,2.00,1.00,7.00,2.00,333.00,19.00,999.00,0.00,1.00,2.00
42.00,2,1.00,2.00,2.00,1.00,1.00,1.00,7.00,2.00,156.00,1.00,999.00,0.00,1.00,2.00
39.00,10,2.00,5.00,2.00,1.00,2.00,1.00,11.00,2.00,58.00,1.00,999.00,0.00,1.00,2.00
29.00,2,2.00,4.00,2.00,2.00,2.00,1.00,5.00,3.00,290.00,1.00,999.00,0.00,1.00,2.00
46.00,1,1.00,3.00,2.00,3.00,3.00,2.00,5.00,1.00,445.00,2.00,999.00,0.00,1.00,2.00
41.00,2,1.00,2.00,2.00,1.00,2.00,2.00,5.00,4.00,55.00,1.00,999.00,0.00,1.00,2.00
36.00,4,1.00,3.00,2.00,2.00,2.00,2.00,5.00,1.00,85.00,1.00,999.00,0.00,1.00,2.00
52.00,2,1.00,4.00,2.00,2.00,2.00,1.00,8.00,3.00,114.00,6.00,999.00,0.00,1.00,2.00
32.00,2,1.00,4.00,2.00,1.00,2.00,1.00,7.00,3.00,154.00,1.00,999.00,0.00,1.00,2.00
31.00,8,2.00,4.00,2.00,1.00,2.00,2.00,5.00,5.00,31.00,9.00,999.00,0.00,1.00,2.00
45.00,1,1.00,7.00,3.00,1.00,2.00,1.00,8.00,3.00,134.00,1.00,999.00,0.00,1.00,2.00
48.00,4,1.00,3.00,2.00,1.00,2.00,1.00,8.00,1.00,132.00,1.00,999.00,0.00,1.00,2.00
32.00,2,2.00,4.00,2.00,2.00,2.00,2.00,5.00,1.00,611.00,2.00,999.00,0.00,1.00,2.00
33.00,2,1.00,4.00,2.00,2.00,2.00,1.00,11.00,4.00,133.00,4.00,999.00,0.00,1.00,2.00
41.00,3,2.00,4.00,2.00,1.00,2.00,2.00,7.00,4.00,153.00,2.00,999.00,0.00,1.00,2.00
53.00,10,1.00,4.00,2.00,1.00,2.00,2.00,5.00,3.00,274.00,2.00,999.00,0.00,1.00,2.00
51.00,8,1.00,6.00,2.00,2.00,2.00,1.00,8.00,5.00,547.00,3.00,999.00,0.00,1.00,2.00
26.00,2,2.00,2.00,2.00,2.00,2.00,1.00,10.00,5.00,306.00,1.00,999.00,0.00,1.00,1.00
27.00,1,2.00,7.00,2.00,2.00,2.00,2.00,5.00,1.00,350.00,1.00,999.00,0.00,1.00,2.00
31.00,10,1.00,5.00,2.00,1.00,2.00,1.00,11.00,4.00,144.00,2.00,999.00,0.00,1.00,2.00
44.00,1,1.00,3.00,2.00,2.00,2.00,1.00,7.00,2.00,345.00,5.00,999.00,0.00,1.00,2.00
35.00,1,1.00,1.00,2.00,3.00,3.00,2.00,5.00,4.00,34.00,1.00,999.00,0.00,1.00,2.00
44.00,1,1.00,3.00,3.00,2.00,2.00,2.00,5.00,2.00,272.00,2.00,999.00,0.00,1.00,2.00
41.00,1,1.00,5.00,3.00,2.00,2.00,1.00,11.00,2.00,64.00,1.00,999.00,0.00,1.00,2.00
34.00,10,1.00,5.00,2.00,1.00,1.00,1.00,11.00,5.00,379.00,2.00,999.00,0.00,1.00,2.00
34.00,1,1.00,1.00,2.00,1.00,2.00,1.00,5.00,1.00,178.00,1.00,999.00,0.00,1.00,2.00
43.00,5,1.00,2.00,2.00,1.00,2.00,1.00,5.00,5.00,663.00,1.00,999.00,0.00,1.00,1.00
39.00,1,3.00,1.00,2.00,2.00,2.00,2.00,5.00,3.00,143.00,1.00,999.00,0.00,1.00,2.00
46.00,10,3.00,2.00,2.00,2.00,2.00,2.00,6.00,5.00,688.00,3.00,999.00,0.00,1.00,2.00
35.00,10,3.00,5.00,2.00,2.00,2.00,1.00,5.00,5.00,354.00,1.00,999.00,0.00,1.00,1.00
47.00,8,1.00,4.00,3.00,1.00,1.00,2.00,6.00,3.00,55.00,1.00,999.00,0.00,1.00,2.00
27.00,5,2.00,2.00,2.00,2.00,2.00,1.00,5.00,1.00,52.00,4.00,999.00,0.00,1.00,2.00
37.00,2,1.00,4.00,3.00,2.00,2.00,1.00,5.00,1.00,547.00,1.00,999.00,0.00,1.00,2.00
52.00,1,1.00,1.00,2.00,1.00,2.00,2.00,5.00,4.00,397.00,1.00,999.00,0.00,1.00,2.00
43.00,1,1.00,1.00,2.00,1.00,2.00,2.00,5.00,3.00,141.00,2.00,999.00,0.00,1.00,2.00
31.00,2,2.00,2.00,2.00,1.00,2.00,1.00,8.00,5.00,76.00,4.00,999.00,0.00,1.00,2.00
29.00,2,2.00,2.00,2.00,1.00,2.00,1.00,8.00,2.00,67.00,1.00,999.00,0.00,1.00,2.00
43.00,2,1.00,4.00,2.00,1.00,2.00,1.00,5.00,5.00,66.00,2.00,999.00,1.00,2.00,2.00
47.00,3,2.00,2.00,3.00,1.00,2.00,2.00,6.00,5.00,39.00,3.00,999.00,0.00,1.00,2.00
45.00,11,3.00,3.00,2.00,1.00,2.00,1.00,8.00,3.00,156.00,1.00,999.00,0.00,1.00,2.00
39.00,1,1.00,3.00,2.00,2.00,2.00,1.00,5.00,1.00,181.00,1.00,999.00,0.00,1.00,2.00
36.00,2,1.00,4.00,2.00,1.00,2.00,1.00,7.00,2.00,649.00,2.00,999.00,0.00,1.00,2.00
21.00,8,2.00,1.00,2.00,2.00,2.00,1.00,4.00,1.00,293.00,2.00,999.00,0.00,1.00,2.00
28.00,2,1.00,4.00,3.00,2.00,2.00,1.00,7.00,2.00,60.00,3.00,999.00,0.00,1.00,2.00
48.00,8,3.00,4.00,2.00,1.00,2.00,1.00,4.00,1.00,365.00,1.00,999.00,0.00,1.00,2.00
43.00,5,1.00,2.00,2.00,2.00,2.00,1.00,8.00,1.00,75.00,1.00,999.00,0.00,1.00,2.00
37.00,2,2.00,2.00,2.00,2.00,1.00,1.00,8.00,1.00,220.00,2.00,999.00,0.00,1.00,2.00
59.00,6,3.00,5.00,2.00,1.00,2.00,1.00,5.00,3.00,281.00,3.00,999.00,0.00,1.00,2.00
31.00,3,1.00,7.00,2.00,1.00,2.00,2.00,5.00,5.00,108.00,3.00,999.00,0.00,1.00,2.00
57.00,10,2.00,2.00,3.00,1.00,2.00,1.00,8.00,3.00,107.00,8.00,999.00,0.00,1.00,2.00
44.00,8,1.00,4.00,2.00,2.00,2.00,1.00,8.00,4.00,464.00,3.00,999.00,0.00,1.00,2.00
57.00,5,3.00,2.00,3.00,1.00,1.00,2.00,6.00,2.00,236.00,2.00,999.00,0.00,1.00,2.00
26.00,6,2.00,4.00,3.00,2.00,2.00,2.00,6.00,4.00,237.00,5.00,999.00,0.00,1.00,2.00
43.00,6,1.00,4.00,2.00,1.00,2.00,1.00,11.00,5.00,83.00,1.00,999.00,0.00,1.00,2.00
34.00,1,1.00,1.00,2.00,1.00,2.00,2.00,6.00,5.00,232.00,2.00,999.00,0.00,1.00,2.00
48.00,2,1.00,4.00,2.00,2.00,2.00,1.00,11.00,3.00,1061.00,4.00,999.00,0.00,1.00,1.00
32.00,2,3.00,4.00,2.00,1.00,2.00,2.00,5.00,5.00,324.00,2.00,999.00,0.00,1.00,2.00
38.00,10,2.00,5.00,2.00,1.00,2.00,1.00,5.00,1.00,202.00,3.00,999.00,1.00,2.00,2.00
37.00,2,2.00,2.00,3.00,2.00,1.00,1.00,7.00,2.00,133.00,4.00,999.00,0.00,1.00,2.00
29.00,2,2.00,2.00,3.00,1.00,2.00,1.00,5.00,5.00,104.00,2.00,999.00,0.00,1.00,2.00
42.00,2,1.00,2.00,2.00,2.00,2.00,1.00,8.00,3.00,68.00,2.00,999.00,0.00,1.00,2.00
52.00,5,3.00,2.00,2.00,2.00,2.00,2.00,6.00,4.00,20.00,1.00,999.00,0.00,1.00,2.00
48.00,11,3.00,3.00,2.00,2.00,1.00,2.00,6.00,1.00,119.00,2.00,999.00,0.00,1.00,2.00
30.00,8,2.00,6.00,2.00,1.00,2.00,2.00,5.00,2.00,205.00,3.00,999.00,0.00,1.00,2.00
41.00,10,1.00,5.00,2.00,2.00,2.00,1.00,8.00,1.00,203.00,2.00,999.00,0.00,1.00,2.00
24.00,2,2.00,2.00,2.00,1.00,2.00,1.00,4.00,1.00,393.00,3.00,999.00,0.00,1.00,2.00
57.00,5,3.00,2.00,3.00,1.00,2.00,1.00,4.00,1.00,108.00,1.00,999.00,0.00,1.00,2.00
28.00,9,2.00,2.00,2.00,1.00,2.00,1.00,4.00,2.00,93.00,3.00,11.00,2.00,2.00,2.00
51.00,1,3.00,1.00,2.00,2.00,2.00,1.00,7.00,1.00,293.00,7.00,999.00,0.00,1.00,2.00
41.00,10,1.00,2.00,3.00,2.00,1.00,1.00,4.00,4.00,272.00,1.00,999.00,1.00,2.00,2.00
25.00,5,2.00,2.00,2.00,1.00,2.00,1.00,5.00,1.00,362.00,5.00,999.00,0.00,1.00,2.00
47.00,2,2.00,2.00,2.00,2.00,2.00,1.00,7.00,2.00,108.00,1.00,999.00,0.00,1.00,2.00
34.00,2,2.00,4.00,2.00,1.00,2.00,1.00,7.00,5.00,108.00,1.00,999.00,0.00,1.00,2.00
40.00,2,1.00,1.00,3.00,1.00,1.00,2.00,5.00,1.00,184.00,4.00,999.00,0.00,1.00,2.00
29.00,1,2.00,6.00,2.00,2.00,2.00,2.00,5.00,5.00,92.00,3.00,999.00,0.00,1.00,2.00
33.00,11,1.00,1.00,2.00,1.00,2.00,2.00,11.00,3.00,41.00,1.00,999.00,0.00,1.00,2.00
47.00,2,1.00,2.00,2.00,1.00,2.00,2.00,5.00,5.00,138.00,6.00,999.00,0.00,1.00,2.00
42.00,2,1.00,2.00,2.00,1.00,2.00,1.00,11.00,5.00,184.00,2.00,999.00,0.00,1.00,2.00
55.00,2,1.00,2.00,2.00,1.00,1.00,1.00,11.00,3.00,63.00,1.00,999.00,0.00,1.00,2.00
40.00,1,1.00,1.00,2.00,1.00,2.00,2.00,5.00,3.00,82.00,4.00,999.00,0.00,1.00,2.00
34.00,1,2.00,1.00,3.00,1.00,2.00,2.00,5.00,1.00,55.00,1.00,999.00,0.00,1.00,2.00
54.00,1,1.00,1.00,2.00,1.00,2.00,2.00,5.00,3.00,90.00,2.00,999.00,0.00,1.00,2.00
47.00,2,2.00,2.00,2.00,2.00,2.00,1.00,8.00,4.00,429.00,1.00,999.00,0.00,1.00,2.00
39.00,8,1.00,4.00,2.00,1.00,2.00,1.00,7.00,4.00,216.00,2.00,999.00,0.00,1.00,2.00
35.00,1,1.00,1.00,3.00,2.00,2.00,2.00,5.00,1.00,240.00,2.00,999.00,0.00,1.00,2.00
34.00,5,1.00,4.00,2.00,2.00,2.00,1.00,7.00,2.00,419.00,7.00,999.00,0.00,1.00,2.00
31.00,10,2.00,2.00,2.00,1.00,1.00,1.00,11.00,5.00,244.00,1.00,999.00,0.00,1.00,2.00
29.00,1,2.00,1.00,2.00,3.00,3.00,2.00,6.00,5.00,158.00,1.00,999.00,0.00,1.00,2.00
43.00,8,1.00,4.00,3.00,1.00,2.00,2.00,5.00,5.00,99.00,6.00,999.00,0.00,1.00,2.00
33.00,1,1.00,1.00,2.00,1.00,2.00,1.00,5.00,2.00,16.00,4.00,999.00,0.00,1.00,2.00
44.00,2,2.00,2.00,2.00,1.00,2.00,2.00,11.00,1.00,64.00,1.00,999.00,0.00,1.00,2.00
32.00,5,2.00,2.00,2.00,2.00,2.00,1.00,3.00,1.00,93.00,2.00,999.00,1.00,2.00,2.00
37.00,1,1.00,1.00,2.00,3.00,3.00,2.00,5.00,2.00,322.00,2.00,999.00,0.00,1.00,2.00
28.00,11,2.00,1.00,2.00,2.00,1.00,1.00,8.00,2.00,261.00,1.00,999.00,1.00,2.00,1.00
31.00,10,3.00,2.00,2.00,1.00,2.00,1.00,8.00,4.00,142.00,2.00,999.00,0.00,1.00,2.00
33.00,1,2.00,1.00,2.00,1.00,2.00,1.00,5.00,3.00,116.00,2.00,999.00,1.00,2.00,2.00
29.00,10,2.00,2.00,2.00,1.00,2.00,2.00,5.00,1.00,420.00,1.00,999.00,0.00,1.00,2.00
34.00,10,3.00,5.00,2.00,2.00,2.00,1.00,7.00,2.00,116.00,5.00,999.00,0.00,1.00,2.00
34.00,10,3.00,6.00,2.00,1.00,2.00,2.00,7.00,4.00,190.00,4.00,999.00,0.00,1.00,2.00
34.00,1,3.00,3.00,3.00,2.00,2.00,2.00,6.00,1.00,178.00,1.00,999.00,0.00,1.00,2.00
34.00,10,2.00,5.00,2.00,1.00,2.00,1.00,8.00,2.00,251.00,1.00,999.00,0.00,1.00,2.00
36.00,2,1.00,2.00,2.00,1.00,2.00,1.00,5.00,5.00,70.00,1.00,999.00,0.00,1.00,2.00
28.00,2,1.00,2.00,2.00,2.00,2.00,1.00,7.00,3.00,118.00,1.00,999.00,0.00,1.00,2.00
38.00,2,1.00,2.00,2.00,2.00,2.00,1.00,11.00,4.00,66.00,1.00,7.00,4.00,2.00,1.00
34.00,2,1.00,2.00,2.00,1.00,2.00,2.00,5.00,5.00,37.00,1.00,999.00,0.00,1.00,2.00
53.00,5,1.00,2.00,2.00,1.00,1.00,1.00,11.00,2.00,60.00,1.00,999.00,0.00,1.00,2.00
36.00,3,2.00,2.00,2.00,1.00,2.00,1.00,11.00,3.00,115.00,2.00,999.00,0.00,1.00,2.00
24.00,9,2.00,4.00,2.00,2.00,2.00,1.00,8.00,5.00,65.00,1.00,999.00,2.00,2.00,2.00
29.00,1,2.00,4.00,3.00,2.00,2.00,2.00,5.00,5.00,44.00,3.00,999.00,0.00,1.00,2.00
47.00,3,1.00,2.00,2.00,1.00,2.00,2.00,5.00,5.00,329.00,3.00,999.00,0.00,1.00,2.00
33.00,11,2.00,2.00,2.00,1.00,2.00,1.00,8.00,4.00,89.00,2.00,999.00,0.00,1.00,2.00
56.00,8,3.00,4.00,3.00,1.00,2.00,1.00,5.00,1.00,65.00,2.00,999.00,1.00,2.00,2.00
38.00,10,1.00,5.00,2.00,2.00,2.00,1.00,8.00,5.00,93.00,1.00,999.00,0.00,1.00,2.00
30.00,10,2.00,5.00,3.00,1.00,1.00,1.00,8.00,1.00,74.00,2.00,999.00,0.00,1.00,2.00
38.00,2,1.00,2.00,2.00,2.00,2.00,1.00,8.00,2.00,62.00,2.00,999.00,0.00,1.00,2.00
37.00,8,1.00,4.00,2.00,2.00,2.00,2.00,5.00,4.00,1187.00,2.00,999.00,0.00,1.00,2.00
30.00,10,2.00,5.00,2.00,3.00,3.00,2.00,9.00,2.00,808.00,1.00,6.00,2.00,2.00,1.00
38.00,11,1.00,4.00,2.00,2.00,2.00,1.00,7.00,1.00,273.00,5.00,999.00,0.00,1.00,2.00
40.00,2,2.00,6.00,3.00,2.00,1.00,2.00,5.00,1.00,61.00,4.00,999.00,0.00,1.00,2.00
26.00,10,2.00,5.00,2.00,2.00,2.00,2.00,6.00,2.00,8.00,1.00,999.00,0.00,1.00,2.00
45.00,1,3.00,5.00,3.00,1.00,2.00,1.00,7.00,3.00,74.00,1.00,999.00,0.00,1.00,2.00
27.00,11,1.00,4.00,2.00,1.00,1.00,2.00,5.00,1.00,470.00,1.00,999.00,0.00,1.00,2.00
59.00,6,2.00,4.00,2.00,2.00,2.00,2.00,6.00,2.00,193.00,1.00,999.00,0.00,1.00,2.00
49.00,11,1.00,4.00,3.00,1.00,2.00,1.00,8.00,5.00,109.00,1.00,999.00,0.00,1.00,2.00
29.00,8,3.00,4.00,2.00,2.00,2.00,2.00,5.00,3.00,282.00,1.00,999.00,0.00,1.00,2.00
47.00,2,1.00,2.00,2.00,1.00,2.00,1.00,4.00,4.00,53.00,1.00,999.00,1.00,2.00,2.00
43.00,4,1.00,3.00,3.00,2.00,2.00,2.00,5.00,5.00,246.00,1.00,999.00,0.00,1.00,2.00
28.00,8,1.00,4.00,2.00,2.00,2.00,1.00,7.00,3.00,240.00,2.00,999.00,0.00,1.00,2.00
35.00,2,2.00,2.00,2.00,2.00,1.00,1.00,8.00,2.00,371.00,1.00,999.00,0.00,1.00,2.00
47.00,1,2.00,1.00,3.00,1.00,2.00,1.00,4.00,1.00,68.00,2.00,999.00,0.00,1.00,2.00
58.00,5,2.00,5.00,2.00,2.00,2.00,2.00,5.00,3.00,233.00,1.00,999.00,0.00,1.00,2.00
36.00,1,2.00,1.00,2.00,1.00,2.00,2.00,6.00,4.00,21.00,10.00,999.00,0.00,1.00,2.00
26.00,2,1.00,1.00,2.00,2.00,2.00,1.00,7.00,2.00,878.00,2.00,999.00,0.00,1.00,1.00
50.00,2,3.00,1.00,2.00,1.00,1.00,1.00,4.00,1.00,137.00,2.00,999.00,0.00,1.00,2.00
27.00,2,2.00,2.00,2.00,2.00,2.00,1.00,7.00,5.00,149.00,1.00,999.00,0.00,1.00,2.00
34.00,8,3.00,4.00,2.00,1.00,2.00,2.00,9.00,1.00,11.00,1.00,999.00,1.00,2.00,2.00
55.00,7,1.00,6.00,3.00,2.00,2.00,1.00,7.00,1.00,136.00,3.00,999.00,0.00,1.00,2.00
36.00,5,2.00,4.00,2.00,1.00,2.00,1.00,4.00,1.00,508.00,1.00,999.00,0.00,1.00,2.00
33.00,10,1.00,5.00,2.00,1.00,2.00,2.00,5.00,3.00,60.00,1.00,999.00,0.00,1.00,2.00
